id,name,lat,lng,type
9209,Wreck,26.08353,-81.93295,Wreck
9210,Wreck,38.91184,-74.52208,Wreck
9211,Wreck,38.05094,-74.1893,Wreck
9212,Wreck,25.74667,-81.91833,Wreck
9213,Wreck,36.25886,-75.46733,Wreck
9214,Wreck,25.6674,-81.49989,Wreck
9215,Wreck,25.6667,-81.50828,Wreck
9216,Wreck,38.66743,-74.13298,Wreck
9217,Wreck,36.97628,-74.90813,Wreck
9218,Wreck,25.36198,-81.34821,Wreck
9219,Wreck,39.00716,-74.08337,Wreck
9220,Wreck,36.88273,-74.75034,Wreck
9221,Wreck,25.17197,-81.4998,Wreck
9222,Wreck,37.1791,-74.55979,Wreck
9223,Wreck,37.39094,-74.69928,Wreck
9224,Wreck,41.13894,-73.14404,Wreck
9225,Wreck,29.64339,-85.76946,Wreck
9226,Wreck,37.23508,-74.52788,Wreck
9227,Wreck,29.675,-85.69167,Wreck
9228,Wreck,37.96749,-74.9945,Wreck
9229,Wreck,29.9052,-85.8668,Wreck
9230,Wreck,37.48459,-74.56679,Wreck
9231,Wreck,29.75072,-85.42678,Wreck
9232,Wreck,38.40802,-74.70226,Wreck
9233,Wreck,29.98373,-85.66657,Wreck
9234,Wreck,37.82495,-74.7058,Wreck
9235,Wreck,38.74911,-74.96171,Wreck
9236,Wreck,38.43037,-74.76748,Wreck
9237,Wreck,41.13068,-73.21245,Wreck
9238,Wreck,29.31281,-85.35393,Wreck
9239,Wreck,35.62969,-74.89392,Wreck
9240,Wreck,29.50026,-85.08326,Wreck
9241,Wreck,38.51363,-74.69862,Wreck
9242,Wreck,29.31681,-85.24659,Wreck
9243,Wreck,35.61662,-74.8329,Wreck
9244,Wreck,29.35184,-85.20499,Wreck
9245,Wreck,38.60749,-74.60755,Wreck
9246,Wreck,29.39198,-84.97166,Wreck
9247,Wreck,36.46087,-74.94268,Wreck
9248,Wreck,29.50005,-84.68316,Wreck
9249,Wreck,38.74274,-74.61207,Wreck
9250,Wreck,29.58722,-84.94526,Wreck
9251,Wreck,36.7281,-74.75143,Wreck
9252,Wreck,29.60027,-84.73333,Wreck
9253,Wreck,38.603,-74.47593,Wreck
9254,Wreck,38.86798,-74.38785,Wreck
9255,Wreck,41.08704,-73.10828,Wreck
9256,Wreck,40.99549,-73.40501,Wreck
9257,Wreck,37.9188,-74.00358,Wreck
9258,Wreck,29.54001,-84.9598,Wreck
9259,Wreck,36.91802,-75.00097,Wreck
9260,Wreck,38.30136,-74.00174,Wreck
9261,Wreck,29.56601,-85.01099,Wreck
9262,Wreck,37.00003,-75.00085,Wreck
9263,Wreck,38.91165,-73.88345,Wreck
9264,Wreck,29.77903,-84.50278,Wreck
9265,Wreck,37.3522,-75.08206,Wreck
9266,Wreck,37.92804,-74.93455,Wreck
9267,Wreck,36.72854,-75.56917,Wreck
9268,Wreck,36.79781,-75.49274,Wreck
9269,Wreck,41.05268,-73.29736,Wreck
9270,Wreck,37.53074,-75.42701,Wreck
9271,Wreck,29.86187,-84.3969,Wreck
9272,Wreck,37.59539,-75.24668,Wreck
9273,Wreck,29.80823,-84.44676,Wreck
9274,Wreck,29.77282,-84.47963,Wreck
9275,Wreck,40.99799,-69.45087,Wreck
9276,Wreck,41.03592,-69.45692,Wreck
9277,Wreck,41.46837,-69.34726,Wreck
9278,Wreck,40.74977,-69.31557,Wreck
9279,Wreck,29.72649,-84.19678,Wreck
9280,Wreck,40.94864,-69.31661,Wreck
9281,Wreck,40.93145,-69.32416,Wreck
9282,Wreck,41.12484,-73.03604,Wreck
9283,Wreck,29.72513,-84.27517,Wreck
9284,Wreck,30.29482,-86.81723,Wreck
9285,Wreck,30.15655,-87.15324,Wreck
9286,Wreck,30.26518,-86.81555,Wreck
9287,Wreck,40.68244,-69.51573,Wreck
9288,Wreck,40.64659,-69.57405,Wreck
9289,Wreck,30.2021,-87.60441,Wreck
9290,Wreck,41.17182,-73.02865,Wreck
9291,Wreck,41.21578,-69.61446,Wreck
9292,Wreck,30.10104,-87.39167,Wreck
9293,Wreck,41.24429,-69.5626,Wreck
9294,Wreck,30.13329,-87.20004,Wreck
9295,Wreck,30.18339,-87.23365,Wreck
9296,Wreck,30.11941,-87.18678,Wreck
9297,Wreck,41.58282,-69.37844,Wreck
9298,Wreck,42.14954,-69.3736,Wreck
9299,Wreck,30.04659,-86.09333,Wreck
9300,Wreck,41.30015,-69.29043,Wreck
9301,Wreck,41.3324,-69.22171,Wreck
9302,Wreck,40.99163,-73.409,Wreck
9303,Wreck,41.3488,-69.26566,Wreck
9304,Wreck,30.35671,-86.4281,Wreck
9305,Wreck,41.36329,-69.15486,Wreck
9306,Wreck,30.2501,-85.98363,Wreck
9307,Wreck,41.46556,-69.24797,Wreck
9308,Wreck,41.59867,-69.2,Wreck
9309,Wreck,41.36829,-68.94557,Wreck
9310,Wreck,41.59851,-68.98331,Wreck
9311,Wreck,41.49034,-68.86689,Wreck
9312,Wreck,41.63979,-69.15669,Wreck
9313,Wreck,30.2241,-85.93671,Wreck
9314,Wreck,41.68428,-69.05424,Wreck
9315,Wreck,30.20129,-85.97326,Wreck
9316,Wreck,41.00399,-73.39891,Wreck
9317,Wreck,30.36165,-86.52671,Wreck
9318,Wreck,30.37275,-86.50507,Wreck
9319,Wreck,30.09392,-85.94256,Wreck
9320,Wreck,41.18219,-69.22001,Wreck
9321,Wreck,41.26097,-69.07869,Wreck
9322,Wreck,41.19919,-68.98358,Wreck
9323,Wreck,30.09981,-86.08334,Wreck
9324,Wreck,41.19997,-69.01583,Wreck
9325,Wreck,30.23489,-86.03834,Wreck
9326,Wreck,41.25101,-68.97545,Wreck
9327,Wreck,41.28276,-69.01562,Wreck
9328,Wreck,41.27848,-68.95146,Wreck
9329,Wreck,30.29798,-86.4563,Wreck
9330,Wreck,30.36781,-86.51671,Wreck
9331,Wreck,41.69932,-69.09916,Wreck
9332,Wreck,41.68278,-68.94855,Wreck
9333,Wreck,28.90828,-80.76172,Wreck
9334,Wreck,41.35045,-68.68272,Wreck
9335,Wreck,41.33806,-68.71055,Wreck
9336,Wreck,28.47895,-80.36673,Wreck
9337,Wreck,41.31477,-68.62743,Wreck
9338,Wreck,41.39964,-68.68384,Wreck
9339,Wreck,28.6621,-80.38789,Wreck
9340,Wreck,41.35747,-68.54697,Wreck
9341,Wreck,41.54911,-68.53162,Wreck
9342,Wreck,41.19807,-72.93854,Wreck
9343,Wreck,41.08759,-73.32067,Wreck
9344,Wreck,42.19892,-69.11603,Wreck
9345,Wreck,29.17205,-80.76307,Wreck
9346,Wreck,41.9736,-68.93979,Wreck
9347,Wreck,29.15808,-80.89211,Wreck
9348,Wreck,29.45336,-80.87942,Wreck
9349,Wreck,42.19985,-68.6998,Wreck
9350,Wreck,28.20288,-80.48869,Wreck
9351,Wreck,28.16105,-80.20481,Wreck
9352,Wreck,28.05821,-80.19162,Wreck
9353,Wreck,28.02193,-80.4585,Wreck
9354,Wreck,27.89978,-80.36622,Wreck
9355,Wreck,28.30828,-80.33308,Wreck
9356,Wreck,41.19501,-72.91553,Wreck
9357,Wreck,28.33259,-80.21829,Wreck
9358,Wreck,28.06683,-80.11868,Wreck
9359,Wreck,41.41667,-69.36667,Wreck
9360,Wreck,27.14849,-79.93311,Wreck
9361,Wreck,41.38059,-69.42457,Wreck
9362,Wreck,41.38019,-69.37419,Wreck
9363,Wreck,41.45795,-69.39022,Wreck
9364,Wreck,27.0696,-80.06053,Wreck
9365,Wreck,41.45727,-69.42461,Wreck
9366,Wreck,41.54839,-69.46288,Wreck
9367,Wreck,27.12673,-80.10184,Wreck
9368,Wreck,27.43864,-80.22982,Wreck
9369,Wreck,27.42801,-80.1882,Wreck
9370,Wreck,27.52493,-80.15674,Wreck
9371,Wreck,27.01016,-80.0444,Wreck
9372,Wreck,27.3056,-80.08815,Wreck
9373,Wreck,27.28895,-80.12129,Wreck
9374,Wreck,40.52722,-69.64055,Wreck
9375,Wreck,24.81352,-82.28013,Wreck
9376,Wreck,24.42059,-82.0424,Wreck
9377,Wreck,24.6392,-82.10686,Wreck
9378,Wreck,24.76323,-82.01994,Wreck
9379,Wreck,24.455,-82.10849,Wreck
9380,Wreck,41.18109,-72.86378,Wreck
9381,Wreck,24.58322,-82.17526,Wreck
9382,Wreck,24.63342,-82.16673,Wreck
9383,Wreck,24.50031,-81.48361,Wreck
9384,Wreck,24.36749,-81.84093,Wreck
9385,Wreck,24.45856,-81.60637,Wreck
9386,Wreck,24.91745,-81.49954,Wreck
9387,Wreck,24.42737,-81.58684,Wreck
9388,Wreck,24.4835,-81.40537,Wreck
9389,Wreck,24.95179,-81.77475,Wreck
9390,Wreck,37.28256,-75.66669,Wreck
9391,Wreck,24.95004,-81.49965,Wreck
9392,Wreck,41.81182,-70.3754,Wreck
9393,Wreck,24.43549,-81.61219,Wreck
9394,Wreck,41.91384,-70.50632,Wreck
9395,Wreck,24.46373,-81.55498,Wreck
9396,Wreck,41.90747,-70.49297,Wreck
9397,Wreck,41.93777,-70.49127,Wreck
9398,Wreck,24.47272,-81.51789,Wreck
9399,Wreck,41.94617,-70.48992,Wreck
9400,Wreck,41.91749,-70.44408,Wreck
9401,Wreck,24.94864,-81.89941,Wreck
9402,Wreck,41.91512,-70.38259,Wreck
9403,Wreck,24.41668,-81.84945,Wreck
9404,Wreck,41.89963,-70.36492,Wreck
9405,Wreck,24.44979,-81.5817,Wreck
9406,Wreck,41.64025,-69.8004,Wreck
9407,Wreck,41.63215,-69.76582,Wreck
9408,Wreck,41.90767,-70.26594,Wreck
9409,Wreck,41.82828,-69.88001,Wreck
9410,Wreck,41.8665,-69.78453,Wreck
9411,Wreck,41.77539,-69.69202,Wreck
9412,Wreck,41.91015,-69.8798,Wreck
9413,Wreck,42.00991,-70.53175,Wreck
9414,Wreck,42.15626,-70.56096,Wreck
9415,Wreck,42.03782,-70.00946,Wreck
9416,Wreck,42.85699,-70.39509,Wreck
9417,Wreck,43.31466,-69.53478,Wreck
9418,Wreck,41.21099,-72.86339,Wreck
9419,Wreck,42.04603,-70.49389,Wreck
9420,Wreck,42.05561,-70.48161,Wreck
9421,Wreck,42.15031,-70.56611,Wreck
9422,Wreck,42.09237,-70.42218,Wreck
9423,Wreck,42.07343,-70.32979,Wreck
9424,Wreck,42.03224,-69.93396,Wreck
9425,Wreck,42.06183,-69.93331,Wreck
9426,Wreck,38.74288,-74.61065,Wreck
9427,Wreck,42.05929,-69.89767,Wreck
9428,Wreck,42.08414,-69.91785,Wreck
9429,Wreck,42.04898,-69.8334,Wreck
9430,Wreck,42.04168,-69.74839,Wreck
9431,Wreck,42.30878,-69.5824,Wreck
9432,Wreck,42.52262,-69.8655,Wreck
9433,Wreck,42.8155,-69.76711,Wreck
9434,Wreck,43.52165,-69.6275,Wreck
9435,Wreck,43.4678,-69.31425,Wreck
9436,Wreck,41.18176,-72.60863,Wreck
9437,Wreck,43.6414,-69.17695,Wreck
9438,Wreck,42.66607,-70.46971,Wreck
9439,Wreck,42.80499,-70.60785,Wreck
9440,Wreck,42.69216,-70.32277,Wreck
9441,Wreck,42.66462,-70.2,Wreck
9442,Wreck,42.87407,-70.50097,Wreck
9443,Wreck,38.80228,-74.70742,Wreck
9444,Wreck,42.94917,-70.51094,Wreck
9445,Wreck,42.96581,-70.50097,Wreck
9446,Wreck,43.02814,-70.50501,Wreck
9447,Wreck,42.09856,-70.34538,Wreck
9448,Wreck,29.67237,-93.42751,Wreck
9449,Wreck,42.01707,-70.30282,Wreck
9450,Wreck,29.64991,-93.42516,Wreck
9451,Wreck,42.11531,-70.13352,Wreck
9452,Wreck,29.66577,-93.43932,Wreck
9453,Wreck,43.08349,-70.40931,Wreck
9454,Wreck,29.68342,-93.47446,Wreck
9455,Wreck,43.10463,-70.45406,Wreck
9456,Wreck,29.38452,-93.45045,Wreck
9457,Wreck,29.63329,-93.41657,Wreck
9458,Wreck,42.92897,-70.17585,Wreck
9459,Wreck,43.12083,-70.29743,Wreck
9460,Wreck,43.09708,-70.11162,Wreck
9461,Wreck,29.70075,-93.60817,Wreck
9462,Wreck,43.13044,-70.04601,Wreck
9463,Wreck,43.37,-70.16833,Wreck
9464,Wreck,29.69318,-93.58385,Wreck
9465,Wreck,41.20104,-72.54578,Wreck
9466,Wreck,43.3326,-70.10968,Wreck
9467,Wreck,29.67479,-93.73976,Wreck
9468,Wreck,43.5002,-70.10002,Wreck
9469,Wreck,42.942,-69.7785,Wreck
9470,Wreck,43.10417,-69.96705,Wreck
9471,Wreck,43.01528,-69.617,Wreck
9472,Wreck,42.79933,-69.34959,Wreck
9473,Wreck,29.27478,-93.34342,Wreck
9474,Wreck,43.21815,-69.9166,Wreck
9475,Wreck,43.3445,-69.948,Wreck
9476,Wreck,43.41701,-69.70134,Wreck
9477,Wreck,43.17693,-69.43871,Wreck
9478,Wreck,38.77609,-74.56034,Wreck
9479,Wreck,43.45569,-69.9465,Wreck
9480,Wreck,43.43928,-69.88627,Wreck
9481,Wreck,42.7618,-70.65504,Wreck
9482,Wreck,43.5305,-69.63767,Wreck
9483,Wreck,43.28797,-70.26203,Wreck
9484,Wreck,42.46622,-68.5844,Wreck
9485,Wreck,38.74786,-74.59863,Wreck
9486,Wreck,38.82048,-74.91612,Wreck
9487,Wreck,43.2918,-68.84787,Wreck
9488,Wreck,43.408,-68.8157,Wreck
9489,Wreck,43.50178,-69.08173,Wreck
9490,Wreck,42.74124,-68.37224,Wreck
9491,Wreck,42.73784,-67.86643,Wreck
9492,Wreck,43.48174,-67.65271,Wreck
9493,Wreck,43.11668,-67.30044,Wreck
9494,Wreck,43.44995,-67.05034,Wreck
9495,Wreck,44.06447,-67.05154,Wreck
9496,Wreck,29.11664,-91.83336,Wreck
9497,Wreck,25.57935,-80.03287,Wreck
9498,Wreck,24.49913,-81.07678,Wreck
9499,Wreck,25.16635,-80.16988,Wreck
9500,Wreck,25.25117,-81.49961,Wreck
9501,Wreck,24.89095,-81.16705,Wreck
9502,Wreck,25.17175,-81.4976,Wreck
9503,Wreck,25.62461,-80.05013,Wreck
9504,Wreck,24.69106,-80.85648,Wreck
9505,Wreck,25.99118,-80.03501,Wreck
9506,Wreck,25.97294,-80.0248,Wreck
9507,Wreck,27.30358,-80.08136,Wreck
9508,Wreck,26.1033,-80.02155,Wreck
9509,Wreck,24.39548,-79.20445,Wreck
9510,Wreck,26.01517,-80.03588,Wreck
9511,Wreck,29.26778,-91.4,Wreck
9512,Wreck,25.70179,-80.01172,Wreck
9513,Wreck,25.90505,-79.93877,Wreck
9514,Wreck,28.20023,-80.49028,Wreck
9515,Wreck,28.30973,-80.33519,Wreck
9516,Wreck,27.12569,-80.10202,Wreck
9517,Wreck,27.06796,-80.06186,Wreck
9518,Wreck,27.05107,-80.06622,Wreck
9519,Wreck,27.00933,-80.0428,Wreck
9520,Wreck,26.15021,-79.86713,Wreck
9521,Wreck,27.5496,-79.98264,Wreck
9522,Wreck,26.01897,-79.66667,Wreck
9523,Wreck,29.03356,-91.81679,Wreck
9524,Wreck,41.21343,-72.29342,Wreck
9525,Wreck,28.38839,-80.03859,Wreck
9526,Wreck,26.05905,-79.31824,Wreck
9527,Wreck,28.97619,-91.48383,Wreck
9528,Wreck,27.52529,-80.16023,Wreck
9529,Wreck,26.81213,-79.95134,Wreck
9530,Wreck,29.08508,-91.70481,Wreck
9531,Wreck,29.10006,-91.66664,Wreck
9532,Wreck,26.04879,-80.03477,Wreck
9533,Wreck,29.11689,-91.68345,Wreck
9534,Wreck,29.09441,-91.6157,Wreck
9535,Wreck,41.23171,-72.34824,Wreck
9536,Wreck,26.07408,-80.05362,Wreck
9537,Wreck,26.09302,-80.02379,Wreck
9538,Wreck,29.34553,-91.74063,Wreck
9539,Wreck,26.10029,-80.01886,Wreck
9540,Wreck,29.25877,-91.70012,Wreck
9541,Wreck,26.10081,-80.03082,Wreck
9542,Wreck,29.23357,-91.60861,Wreck
9543,Wreck,27.39575,-80.03278,Wreck
9544,Wreck,26.16667,-79.85833,Wreck
9545,Wreck,28.42505,-80.29393,Wreck
9546,Wreck,29.08346,-91.2999,Wreck
9547,Wreck,29.12135,-91.28974,Wreck
9548,Wreck,29.19004,-91.27539,Wreck
9549,Wreck,27.42679,-80.18899,Wreck
9550,Wreck,40.99338,-73.40619,Wreck
9551,Wreck,25.91,-79.925,Wreck
9552,Wreck,26.03365,-79.9337,Wreck
9553,Wreck,26.13862,-79.99961,Wreck
9554,Wreck,26.16592,-79.9997,Wreck
9555,Wreck,25.75282,-79.84333,Wreck
9556,Wreck,26.21598,-79.99403,Wreck
9557,Wreck,26.24957,-80.04104,Wreck
9558,Wreck,26.06625,-79.75024,Wreck
9559,Wreck,28.15909,-80.20803,Wreck
9560,Wreck,25.79115,-80.05247,Wreck
9561,Wreck,39.30224,-75.39027,Wreck
9562,Wreck,28.15312,-80.01152,Wreck
9563,Wreck,25.81691,-80.05126,Wreck
9564,Wreck,25.78325,-80.05106,Wreck
9565,Wreck,26.155,-79.73833,Wreck
9566,Wreck,26.28833,-82.0795,Wreck
9567,Wreck,26.82363,-79.97305,Wreck
9568,Wreck,26.25567,-81.93641,Wreck
9569,Wreck,27.28796,-80.12208,Wreck
9570,Wreck,24.95193,-81.89977,Wreck
9571,Wreck,24.98299,-81.84574,Wreck
9572,Wreck,24.99996,-81.91615,Wreck
9573,Wreck,24.58376,-82.17386,Wreck
9574,Wreck,24.98507,-81.9154,Wreck
9575,Wreck,24.625,-82.01024,Wreck
9576,Wreck,29.02669,-91.05004,Wreck
9577,Wreck,24.62761,-81.96955,Wreck
9578,Wreck,24.93455,-81.96031,Wreck
9579,Wreck,24.45512,-82.1066,Wreck
9580,Wreck,26.0285,-81.83423,Wreck
9581,Wreck,28.60006,-91.15834,Wreck
9582,Wreck,26.16717,-81.89947,Wreck
9583,Wreck,26.08352,-81.86617,Wreck
9584,Wreck,26.08391,-81.83292,Wreck
9585,Wreck,28.70344,-91.38328,Wreck
9586,Wreck,41.24497,-72.26311,Wreck
9587,Wreck,40.99122,-73.41287,Wreck
9588,Wreck,24.40777,-82.00461,Wreck
9589,Wreck,29.73385,-85.76243,Wreck
9590,Wreck,24.2115,-81.83578,Wreck
9591,Wreck,28.91694,-91.48339,Wreck
9592,Wreck,24.2512,-81.7826,Wreck
9593,Wreck,24.46093,-81.55535,Wreck
9594,Wreck,28.66638,-90.32838,Wreck
9595,Wreck,24.21596,-82.00338,Wreck
9596,Wreck,28.69241,-90.32183,Wreck
9597,Wreck,28.81012,-90.31509,Wreck
9598,Wreck,28.59988,-90.24955,Wreck
9599,Wreck,28.63728,-90.21064,Wreck
9600,Wreck,28.7,-90.3,Wreck
9601,Wreck,24.30159,-81.13336,Wreck
9602,Wreck,28.74843,-90.26978,Wreck
9603,Wreck,41.22102,-72.41178,Wreck
9604,Wreck,24.85298,-82.26363,Wreck
9605,Wreck,28.75828,-90.26633,Wreck
9606,Wreck,24.47583,-81.55183,Wreck
9607,Wreck,28.80029,-90.30827,Wreck
9608,Wreck,28.81356,-90.18408,Wreck
9609,Wreck,28.8233,-90.18358,Wreck
9610,Wreck,24.26525,-81.86591,Wreck
9611,Wreck,24.9422,-81.95926,Wreck
9612,Wreck,29.08911,-90.30907,Wreck
9613,Wreck,29.006,-90.33856,Wreck
9614,Wreck,41.27236,-72.2695,Wreck
9615,Wreck,24.53733,-82.01783,Wreck
9616,Wreck,25.72325,-79.30837,Wreck
9617,Wreck,25.74206,-79.30338,Wreck
9618,Wreck,30.10833,-80.39833,Wreck
9619,Wreck,28.98332,-89.2334,Wreck
9620,Wreck,25.69822,-79.31712,Wreck
9621,Wreck,28.8915,-89.39422,Wreck
9622,Wreck,29.06025,-88.96183,Wreck
9623,Wreck,29.96167,-81.01333,Wreck
9624,Wreck,28.96087,-89.06536,Wreck
9625,Wreck,41.22567,-72.34092,Wreck
9626,Wreck,28.79834,-89.42474,Wreck
9627,Wreck,28.95832,-89.06675,Wreck
9628,Wreck,30.28706,-80.66946,Wreck
9629,Wreck,29.07683,-88.96373,Wreck
9630,Wreck,28.85014,-89.10007,Wreck
9631,Wreck,29.15688,-80.89229,Wreck
9632,Wreck,28.99978,-89.05033,Wreck
9633,Wreck,28.8806,-80.07482,Wreck
9634,Wreck,28.86498,-79.96485,Wreck
9635,Wreck,29.23354,-80.17029,Wreck
9636,Wreck,28.69234,-80.10254,Wreck
9637,Wreck,29.24102,-80.02814,Wreck
9638,Wreck,28.93364,-89.4415,Wreck
9639,Wreck,28.57171,-80.31456,Wreck
9640,Wreck,28.94664,-89.23106,Wreck
9641,Wreck,29.13336,-88.8334,Wreck
9642,Wreck,28.48096,-80.36494,Wreck
9643,Wreck,28.62351,-90.58014,Wreck
9644,Wreck,30.32373,-80.94425,Wreck
9645,Wreck,29.453,-80.87848,Wreck
9646,Wreck,28.66355,-80.38741,Wreck
9647,Wreck,29.58433,-80.5705,Wreck
9648,Wreck,28.60318,-80.2711,Wreck
9649,Wreck,28.475,-80.18333,Wreck
9650,Wreck,28.45005,-80.13182,Wreck
9651,Wreck,29.53309,-80.42517,Wreck
9652,Wreck,28.7949,-90.75993,Wreck
9653,Wreck,29.14672,-90.00756,Wreck
9654,Wreck,29.54167,-85.09833,Wreck
9655,Wreck,29.30112,-89.80947,Wreck
9656,Wreck,26.41418,-96.92263,Wreck
9657,Wreck,28.82583,-90.09917,Wreck
9658,Wreck,28.99951,-89.95881,Wreck
9659,Wreck,29.09338,-89.56656,Wreck
9660,Wreck,28.86635,-89.5825,Wreck
9661,Wreck,29.12869,-89.5707,Wreck
9662,Wreck,29.505,-85.12,Wreck
9663,Wreck,29.13395,-89.60018,Wreck
9664,Wreck,26.63059,-97.21582,Wreck
9665,Wreck,41.00096,-73.41526,Wreck
9666,Wreck,26.70742,-97.19128,Wreck
9667,Wreck,29.1805,-89.67,Wreck
9668,Wreck,26.805,-97.27167,Wreck
9669,Wreck,26.78764,-97.15439,Wreck
9670,Wreck,27.22391,-97.35011,Wreck
9671,Wreck,27.27151,-97.26852,Wreck
9672,Wreck,27.42145,-97.27428,Wreck
9673,Wreck,27.51785,-97.18087,Wreck
9674,Wreck,26.97804,-96.94972,Wreck
9675,Wreck,27.16694,-96.3166,Wreck
9676,Wreck,29.12217,-89.48535,Wreck
9677,Wreck,27.39053,-96.92413,Wreck
9678,Wreck,27.44844,-96.78225,Wreck
9679,Wreck,27.38443,-96.66596,Wreck
9680,Wreck,27.7264,-96.99342,Wreck
9681,Wreck,27.47428,-96.65015,Wreck
9682,Wreck,41.25457,-72.19975,Wreck
9683,Wreck,27.5961,-96.63087,Wreck
9684,Wreck,27.66867,-96.68383,Wreck
9685,Wreck,27.2835,-96.30169,Wreck
9686,Wreck,29.19755,-89.51083,Wreck
9687,Wreck,27.44334,-96.53673,Wreck
9688,Wreck,27.45035,-96.42028,Wreck
9689,Wreck,29.17571,-89.5188,Wreck
9690,Wreck,29.17847,-88.98673,Wreck
9691,Wreck,29.26573,-88.75582,Wreck
9692,Wreck,27.30664,-95.97495,Wreck
9693,Wreck,27.22631,-95.79035,Wreck
9694,Wreck,29.17312,-88.98871,Wreck
9695,Wreck,27.68218,-95.66606,Wreck
9696,Wreck,27.90029,-96.9846,Wreck
9697,Wreck,29.2341,-89.0525,Wreck
9698,Wreck,27.909,-96.97183,Wreck
9699,Wreck,27.80002,-96.58324,Wreck
9700,Wreck,27.815,-96.57167,Wreck
9701,Wreck,29.24164,-89.05,Wreck
9702,Wreck,27.93474,-96.79566,Wreck
9703,Wreck,27.95409,-96.79947,Wreck
9704,Wreck,29.22216,-88.96774,Wreck
9705,Wreck,28.06068,-96.84427,Wreck
9706,Wreck,28.09835,-96.78926,Wreck
9707,Wreck,28.08447,-96.7156,Wreck
9708,Wreck,29.62845,-89.10842,Wreck
9709,Wreck,28.11352,-96.7492,Wreck
9710,Wreck,27.86631,-96.30857,Wreck
9711,Wreck,29.6421,-88.84737,Wreck
9712,Wreck,27.90364,-96.472,Wreck
9713,Wreck,29.90576,-89.02404,Wreck
9714,Wreck,27.822,-96.00969,Wreck
9715,Wreck,28.00104,-96.1494,Wreck
9716,Wreck,28.1489,-96.44925,Wreck
9717,Wreck,29.64213,-89.26674,Wreck
9718,Wreck,28.08229,-96.38199,Wreck
9719,Wreck,41.26562,-72.08816,Wreck
9720,Wreck,29.91005,-88.94832,Wreck
9721,Wreck,28.18063,-96.35883,Wreck
9722,Wreck,28.23618,-96.30921,Wreck
9723,Wreck,29.68345,-88.78315,Wreck
9724,Wreck,28.08158,-96.20662,Wreck
9725,Wreck,29.65858,-88.8831,Wreck
9726,Wreck,28.11282,-96.24626,Wreck
9727,Wreck,29.70793,-89.05011,Wreck
9728,Wreck,27.787,-95.78375,Wreck
9729,Wreck,27.98038,-95.92792,Wreck
9730,Wreck,29.7368,-89.30838,Wreck
9731,Wreck,28.10822,-95.7714,Wreck
9732,Wreck,29.69281,-89.36478,Wreck
9733,Wreck,28.13549,-95.72226,Wreck
9734,Wreck,29.59435,-89.32321,Wreck
9735,Wreck,28.06724,-95.71627,Wreck
9736,Wreck,29.47164,-89.35161,Wreck
9737,Wreck,28.03314,-95.63414,Wreck
9738,Wreck,29.60528,-89.22065,Wreck
9739,Wreck,28.04981,-95.62916,Wreck
9740,Wreck,29.50745,-89.36608,Wreck
9741,Wreck,28.20318,-95.59977,Wreck
9742,Wreck,28.02993,-95.23816,Wreck
9743,Wreck,29.7896,-88.99526,Wreck
9744,Wreck,28.42399,-95.98319,Wreck
9745,Wreck,29.77642,-88.78106,Wreck
9746,Wreck,28.50013,-95.86593,Wreck
9747,Wreck,29.87167,-88.995,Wreck
9748,Wreck,28.55175,-95.93439,Wreck
9749,Wreck,28.56073,-95.98278,Wreck
9750,Wreck,29.64958,-89.21565,Wreck
9751,Wreck,28.4904,-95.72704,Wreck
9752,Wreck,29.67125,-89.28808,Wreck
9753,Wreck,28.35812,-95.59584,Wreck
9754,Wreck,29.60452,-89.28665,Wreck
9755,Wreck,28.70352,-95.69503,Wreck
9756,Wreck,29.47278,-89.34722,Wreck
9757,Wreck,28.69883,-95.58304,Wreck
9758,Wreck,28.70805,-95.56826,Wreck
9759,Wreck,28.74882,-95.61605,Wreck
9760,Wreck,27.89994,-94.51589,Wreck
9761,Wreck,29.64141,-88.8986,Wreck
9762,Wreck,27.96825,-94.38364,Wreck
9763,Wreck,29.63938,-88.89129,Wreck
9764,Wreck,28.04129,-94.40761,Wreck
9765,Wreck,28.1185,-94.28155,Wreck
9766,Wreck,30.0584,-88.8872,Wreck
9767,Wreck,27.7184,-96.97566,Wreck
9768,Wreck,30.05178,-88.89225,Wreck
9769,Wreck,27.68239,-96.95562,Wreck
9770,Wreck,26.39765,-97.01664,Wreck
9771,Wreck,28.06414,-95.64967,Wreck
9772,Wreck,29.65136,-89.00692,Wreck
9773,Wreck,29.82949,-88.99179,Wreck
9774,Wreck,29.62833,-89.09667,Wreck
9775,Wreck,29.3691,-94.37657,Wreck
9776,Wreck,29.90238,-88.85172,Wreck
9777,Wreck,29.04375,-94.69661,Wreck
9778,Wreck,29.95045,-88.91677,Wreck
9779,Wreck,41.22145,-72.05549,Wreck
9780,Wreck,28.93928,-95.08234,Wreck
9781,Wreck,29.95517,-88.95526,Wreck
9782,Wreck,28.5014,-94.90178,Wreck
9783,Wreck,29.58494,-89.49217,Wreck
9784,Wreck,29.2636,-93.65658,Wreck
9785,Wreck,29.26878,-94.49096,Wreck
9786,Wreck,29.15691,-94.41986,Wreck
9787,Wreck,28.9256,-94.31209,Wreck
9788,Wreck,28.96961,-94.66056,Wreck
9789,Wreck,29.25723,-94.76753,Wreck
9790,Wreck,29.6748,-93.73675,Wreck
9791,Wreck,28.63467,-95.20144,Wreck
9792,Wreck,28.30107,-95.46516,Wreck
