name,type,category,region,latitude,longitude
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94295,-76.20431
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94290,-76.20272
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94289,-76.20206
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94273,-76.20354
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94257,-76.20454
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94247,-76.20374
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94234,-76.20315
East Ocean View Reef - Rubble,Rubble,Reefs,Maine to Georgia,36.94159,-76.20374
East Ocean View Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,36.94319,-76.20244
East Ocean View Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,36.94247,-76.20316
East Ocean View Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,36.94245,-76.20228
East Ocean View Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,36.94156,-76.20246
East Ocean View Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,36.93837,-76.20515
East Reef,Reef,Reefs,Maine to Georgia,41.23002,-72.75813
East Reef,Reef,Reefs,Maine to Georgia,41.23190,-72.76676
Eastern EAR Ledge,Reef,Reefs,Maine to Georgia,44.00270,-68.59465
Edisto Forty Reef,Reef,Reefs,Maine to Georgia,32.42197,-80.19557
Edisto Forty Reef - Army Apcs,Reef,Reefs,Maine to Georgia,32.42280,-80.19980
Edisto Forty Reef - Army Apcs,Reef,Reefs,Maine to Georgia,32.42293,-80.19938
Edisto Forty Reef - Concrete Rubble,Reef,Reefs,Maine to Georgia,32.42165,-80.19477
Edisto Offshore Reef - 100' Ship(Researcher),Reef,Reefs,Maine to Georgia,32.24930,-79.84242
Edisto Offshore Reef - Deckhouse,Reef,Reefs,Maine to Georgia,32.24875,-79.83925
Edisto Sixty Reef,Reef,Reefs,Maine to Georgia,32.35685,-80.08592
Edisto Sixty Reef - 264' Ship (YDT-16),Reef,Reefs,Maine to Georgia,32.35702,-80.08847
Edisto Sixty Reef - 330' Ship (Page),Reef,Reefs,Maine to Georgia,32.35903,-80.08807
Edisto Sixty Reef - Bridge Section,Reef,Reefs,Maine to Georgia,32.35480,-80.08810
Edisto Sixty Reef - Bridge Section,Reef,Reefs,Maine to Georgia,32.35557,-80.08917
Edisto Sixty Reef - Bridge Section,Reef,Reefs,Maine to Georgia,32.35593,-80.08678
Edisto Sixty Reef - Yarn Racks,Reef,Reefs,Maine to Georgia,32.35713,-80.08578
Edna B Reefballs,Reef,Reefs,Maine to Georgia,39.76300,-74.02434
Edward Headley Reef,Reef,Reefs,Maine to Georgia,39.63067,-74.02949
Edwards Hump,Reef,Reefs,Maine to Georgia,40.99395,-72.92866
EJ Lejeune Reef,Reef,Reefs,Maine to Georgia,40.03033,-73.98999
Ellis Reef,Reef,Reefs,Maine to Georgia,41.31669,-71.95521
Ertle Memorial Reef,Reef,Reefs,Maine to Georgia,40.01666,-74.00665
Estuarine Reefs,Reef,Reefs,Maine to Georgia,35.63386,-75.61478
F Reef,Reef,Reefs,Maine to Georgia,31.09075,-81.21412
F Reef,Reef,Reefs,Maine to Georgia,31.09105,-81.20477
F Reef,Reef,Reefs,Maine to Georgia,31.09895,-81.21347
F Reef,Reef,Reefs,Maine to Georgia,31.09898,-81.20425
F Reef,Reef,Reefs,Maine to Georgia,31.09983,-81.19932
Farnham Rock,Reef,Reefs,Maine to Georgia,42.09460,-70.60480
Fathead Reef,Reef,Reefs,Maine to Georgia,39.23532,-74.35166
FI Reef,Reef,Reefs,Maine to Georgia,40.59669,-73.20846
FI Reef CB,Reef,Reefs,Maine to Georgia,40.59231,-73.19232
Fire Island Reef,Reef,Reefs,Maine to Georgia,40.59217,-73.21033
Fire Island Reef,Reef,Reefs,Maine to Georgia,40.60167,-73.22500
Fish America Reef,Reef,Reefs,Maine to Georgia,32.14082,-80.69065
Fish America Reef - Concrete Reef Balls,Reef,Reefs,Maine to Georgia,32.13928,-80.69040
Fish America Reef - Concrete Reef Balls,Reef,Reefs,Maine to Georgia,32.13967,-80.69023
Fishermans Reef,Reef,Reefs,Maine to Georgia,33.83695,-78.36722
Fishermans Reef,Reef,Reefs,Maine to Georgia,39.23934,-74.35349
Fishing Reef At Towe,Reef,Reefs,Maine to Georgia,36.90009,-75.72531
Fourmile Island Fishing Reef,Reef,Reefs,Maine to Georgia,31.53945,-81.28694
Frank Burt Smoot Conservation Reef,Reef,Reefs,Maine to Georgia,39.23573,-74.36399
Frank Frasco Reefballs,Reef,Reefs,Maine to Georgia,39.74917,-74.02250
Fred Eckardt Reef,Reef,Reefs,Maine to Georgia,39.17916,-74.54788
Fripp Island Reef,Reef,Reefs,Maine to Georgia,32.25702,-80.37442
Fripp Island Reef - Barge,Reef,Reefs,Maine to Georgia,32.25680,-80.37345
Fripp Island Reef - Barge,Reef,Reefs,Maine to Georgia,32.26000,-80.37400
Fripp Island Reef - Concrete Reef Balls,Reef,Reefs,Maine to Georgia,32.25740,-80.37170
Frtc Reef,Reef,Reefs,Maine to Georgia,39.74480,-74.03023
G 1 Charity Ledge,Reef,Reefs,Maine to Georgia,43.71518,-69.98720
G 1 Hart Ledge,Reef,Reefs,Maine to Georgia,43.94915,-69.18945
G 3 Taylor Reef,Reef,Reefs,Maine to Georgia,43.55613,-70.18734
G 7 E Mark I Ledge,Reef,Reefs,Maine to Georgia,44.17310,-68.58300
G Reef,Reef,Reefs,Maine to Georgia,30.97695,-80.96723
G Reef,Reef,Reefs,Maine to Georgia,30.97840,-80.97603
G Reef,Reef,Reefs,Maine to Georgia,30.98782,-80.95255
G Reef,Reef,Reefs,Maine to Georgia,30.98935,-80.97672
Gales Lump Oyster Sanctuary,Reef,Reefs,Maine to Georgia,39.20767,-76.30700
Garden North Reef,Reef,Reefs,Maine to Georgia,39.61867,-74.01667
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62217,-74.01417
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62250,-74.02017
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62483,-74.01717
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62667,-74.01150
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62928,-74.01380
Garden North Reef,Reef,Reefs,Maine to Georgia,39.62933,-74.00967
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55517,-74.10450
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55600,-74.09367
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55600,-74.11117
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55650,-74.09867
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55833,-74.10250
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55900,-74.11033
Garden South Reef,Reef,Reefs,Maine to Georgia,39.55917,-74.09583
Garden South Reef,Reef,Reefs,Maine to Georgia,39.56033,-74.09167
Garden State N Reef,Reef,Reefs,Maine to Georgia,39.62565,-74.02657
Garden State N Reef,Reef,Reefs,Maine to Georgia,39.64132,-74.00845
Gardiners Rock,Reef,Reefs,Maine to Georgia,41.61543,-70.28942
Garretts Rock,Reef,Reefs,Maine to Georgia,41.25927,-72.16659
Gary Ennis Reef,Reef,Reefs,Maine to Georgia,33.39028,-78.18417
Gaskin Banks Reef,Reef,Reefs,Maine to Georgia,32.13520,-80.68735
Gehmtc Reef,Reef,Reefs,Maine to Georgia,39.18171,-74.54991
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16750,-80.54888
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16792,-80.55358
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16820,-80.55422
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16832,-80.55312
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16832,-80.55195
General Gordon Reef,Reef,Reefs,Maine to Georgia,32.16933,-80.55255
George Summerlin Reef,Reef,Reefs,Maine to Georgia,34.55778,-76.43833
Georgetown 85 Reef,Reef,Reefs,Maine to Georgia,32.94696,-78.90969
Georgetown Nearshore Reef,Reef,Reefs,Maine to Georgia,33.20333,-79.08700
Georgetown Reef,Reef,Reefs,Maine to Georgia,33.23887,-79.00253
Georgetown Reef - 100' Ship,Reef,Reefs,Maine to Georgia,33.23728,-79.00042
Georgetown Reef - Barge,Reef,Reefs,Maine to Georgia,33.24245,-79.00227
Georgetown Reef - Landing Craft,Reef,Reefs,Maine to Georgia,33.23902,-79.00362
Georgetown Reef - Structures,Reef,Reefs,Maine to Georgia,33.23730,-79.00052
Georgetown Reef - Structures,Reef,Reefs,Maine to Georgia,33.23863,-79.00197
Gppcba Reef,Reef,Reefs,Maine to Georgia,40.03932,-73.98365
Gppcba Reef,Reef,Reefs,Maine to Georgia,40.04930,-73.98581
Grady White Reef,Reef,Reefs,Maine to Georgia,40.01249,-73.98981
Grays Reef,Reef,Reefs,Maine to Georgia,31.36283,-80.87467
Grays Reef,Reef,Reefs,Maine to Georgia,31.36917,-80.86900
Grays Reef,Reef,Reefs,Maine to Georgia,31.37217,-80.84217
Grays Reef,Reef,Reefs,Maine to Georgia,31.37217,-80.90450
Grays Reef,Reef,Reefs,Maine to Georgia,31.37583,-80.89117
Grays Reef,Reef,Reefs,Maine to Georgia,31.37600,-80.88943
Grays Reef,Reef,Reefs,Maine to Georgia,31.37683,-80.88967
Grays Reef,Reef,Reefs,Maine to Georgia,31.37813,-80.84617
Grays Reef,Reef,Reefs,Maine to Georgia,31.38333,-80.86667
Grays Reef,Reef,Reefs,Maine to Georgia,31.38400,-80.89283
Grays Reef,Reef,Reefs,Maine to Georgia,31.38652,-80.88883
Grays Reef,Reef,Reefs,Maine to Georgia,31.38733,-80.88917
Grays Reef,Reef,Reefs,Maine to Georgia,31.38733,-80.89933
Grays Reef,Reef,Reefs,Maine to Georgia,31.39000,-80.83967
Grays Reef,Reef,Reefs,Maine to Georgia,31.39037,-80.90458
Grays Reef,Reef,Reefs,Maine to Georgia,31.39192,-80.83718
Grays Reef,Reef,Reefs,Maine to Georgia,31.39200,-80.85450
Grays Reef,Reef,Reefs,Maine to Georgia,31.39267,-80.83733
Grays Reef,Reef,Reefs,Maine to Georgia,31.39333,-80.89833
Grays Reef,Reef,Reefs,Maine to Georgia,31.39350,-80.90400
Grays Reef,Reef,Reefs,Maine to Georgia,31.39370,-80.88978
Grays Reef,Reef,Reefs,Maine to Georgia,31.39420,-80.88705
Grays Reef,Reef,Reefs,Maine to Georgia,31.39502,-80.88463
Grays Reef,Reef,Reefs,Maine to Georgia,31.39667,-80.88733
Grays Reef,Reef,Reefs,Maine to Georgia,31.39717,-80.88400
Grays Reef,Reef,Reefs,Maine to Georgia,31.39758,-80.90422
Grays Reef,Reef,Reefs,Maine to Georgia,31.39777,-80.89078
Grays Reef,Reef,Reefs,Maine to Georgia,31.39783,-80.87797
Grays Reef,Reef,Reefs,Maine to Georgia,31.39800,-80.89933
Grays Reef,Reef,Reefs,Maine to Georgia,31.39850,-80.87817
Grays Reef,Reef,Reefs,Maine to Georgia,31.39850,-80.89100
Grays Reef,Reef,Reefs,Maine to Georgia,31.40123,-80.84533
Grays Reef,Reef,Reefs,Maine to Georgia,31.40183,-80.84550
Grays Reef,Reef,Reefs,Maine to Georgia,31.40500,-80.86183
Grays Reef,Reef,Reefs,Maine to Georgia,31.40573,-80.86360
Grays Reef,Reef,Reefs,Maine to Georgia,31.41917,-80.83983
Grays Reef,Reef,Reefs,Maine to Georgia,31.43467,-80.83417
Grays Reef,Reef,Reefs,Maine to Georgia,31.43533,-80.78983
Grays Reef,Reef,Reefs,Maine to Georgia,31.43550,-80.76417
Grays Reef National Marine Sanctuary,Reef,Reefs,Maine to Georgia,31.39167,-80.87486
Grays Sanctuary Reef,Reef,Reefs,Maine to Georgia,31.40155,-80.87373
Great Eastern Reef,Reef,Reefs,Maine to Georgia,38.20667,-74.73333
Great Egg Reef,Reef,Reefs,Maine to Georgia,39.24217,-74.35200
Great Reef,Reef,Reefs,Maine to Georgia,41.04342,-73.42210
Greenville Reef - 140' Barge,Reef,Reefs,Maine to Georgia,32.94697,-78.91072
Greenville Reef - 175' Ship (YOG-78),Reef,Reefs,Maine to Georgia,32.94843,-78.91415
Greenville Reef - Drydock Units,Reef,Reefs,Maine to Georgia,32.94648,-78.91387
Greenville Reef - Drydock Units,Reef,Reefs,Maine to Georgia,32.94662,-78.91295
Greenville Reef - Drydock Units,Reef,Reefs,Maine to Georgia,32.94748,-78.90985
Greenville Reef - Sonar Domes,Reef,Reefs,Maine to Georgia,32.94695,-78.91072
Gsreef,Reef,Reefs,Maine to Georgia,40.49755,-73.14974
GUS Grafus Memorial Reef,Reef,Reefs,Maine to Georgia,40.04950,-73.98952
GUS Picone Reef,Reef,Reefs,Maine to Georgia,39.25966,-74.25199
Gwynn Island Reef,Reef,Reefs,Maine to Georgia,37.48083,-76.23833
Gwynn Island Reef,Reef,Reefs,Maine to Georgia,37.49028,-76.24167
Gwynn Island Reef - Concrete Slabs,Concrete Slabs,Reefs,Maine to Georgia,37.48170,-76.23588
Gwynn Island Reef - Igloos,Igloos,Reefs,Maine to Georgia,37.48241,-76.23882
Gwynn Island Reef - Igloos,Igloos,Reefs,Maine to Georgia,37.48149,-76.23879
Gwynn Island Reef - Igloos,Igloos,Reefs,Maine to Georgia,37.48051,-76.23882
Gwynn Island Reef - Pipe,Pipe,Reefs,Maine to Georgia,37.48189,-76.23713
Gwynn Island Reef - Pipe,Pipe,Reefs,Maine to Georgia,37.48130,-76.23647
Gwynn Island Reef - Pipe,Pipe,Reefs,Maine to Georgia,37.48077,-76.23713
Gwynn Island Reef - Pipe,Pipe,Reefs,Maine to Georgia,37.47893,-76.23526
Gwynn Island Reef - Tetrahedrons,Tetrahedrons,Reefs,Maine to Georgia,37.48461,-76.23476
Gwynns Island Reef,Reef,Reefs,Maine to Georgia,37.47907,-76.22870
H P Springs Jr Reef,Reef,Reefs,Maine to Georgia,33.51792,-78.96817
Harbor Rock,Reef,Reefs,Maine to Georgia,42.67490,-70.61540
Hardies Reef,Reef,Reefs,Maine to Georgia,34.30862,-76.40222
Harding Ledge 1 HL,Reef,Reefs,Maine to Georgia,42.31193,-70.84807
Hardy Rocks,Reef,Reefs,Maine to Georgia,42.53592,-70.79950
Harrison Group Wreck,Reef,Reefs,Maine to Georgia,38.30623,-74.89162
Harry Michels Reefballs,Reef,Reefs,Maine to Georgia,39.75667,-74.03000
Harry's Rock Light,Reef,Reefs,Maine to Georgia,42.28862,-70.93465
Harvey Cedars Humps,Reef,Reefs,Maine to Georgia,39.66872,-74.09083
Hatchett Reef,Reef,Reefs,Maine to Georgia,41.26075,-72.26185
Hatchett Reef,Reef,Reefs,Maine to Georgia,41.26572,-72.25782
Hector Reef - 300' Ship,Reef,Reefs,Maine to Georgia,33.00167,-79.10167
Hempstead Reef,Reef,Reefs,Maine to Georgia,40.52083,-73.55583
HEN And Chickens Reef,Reef,Reefs,Maine to Georgia,41.25342,-72.40469
Hilton Head Reef,Reef,Reefs,Maine to Georgia,31.99913,-80.59880
Hilton Head Reef - 100' Barge + Tires,Reef,Reefs,Maine to Georgia,32.00298,-80.60025
Hilton Head Reef - 200' Barge,Reef,Reefs,Maine to Georgia,31.99872,-80.59820
Hilton Head Reef - 50' Barge,Reef,Reefs,Maine to Georgia,31.99557,-80.59365
Hilton Head Reef - Boat,Reef,Reefs,Maine to Georgia,32.00253,-80.60010
Hilton Head Reef - Concrete Reef Balls,Reef,Reefs,Maine to Georgia,31.99623,-80.59848
Hilton Head Reef - Concrete Reef Balls,Reef,Reefs,Maine to Georgia,31.99940,-80.60033
Hilton Head Reef - Tanks And/Or Apcs,Reef,Reefs,Maine to Georgia,31.99982,-80.59898
Hilton Head Reef - Tanks And/Or Apcs,Reef,Reefs,Maine to Georgia,32.00013,-80.59718
Hilton Head Reef - Tanks And/Or Apcs,Reef,Reefs,Maine to Georgia,32.00053,-80.59843
Hollicut Noose Reef,Reef,Reefs,Maine to Georgia,38.84295,-76.34692
Homeport Reef,Reef,Reefs,Maine to Georgia,38.95166,-74.69332
Horseshoe Reef,Reef,Reefs,Maine to Georgia,41.30705,-72.02506
Horseshoe Reef #2,Reef,Reefs,Maine to Georgia,33.49600,-77.90200
Horseshoe Reef 1,Reef,Reefs,Maine to Georgia,33.48933,-77.87835
Howard Chapin Reef,Reef,Reefs,Maine to Georgia,34.55717,-76.85667
Howard Chapin Reef,Reef,Reefs,Maine to Georgia,34.55972,-76.85333
Howard Chapin Reef,Reef,Reefs,Maine to Georgia,34.56187,-76.85590
Humarock,Reef,Reefs,Maine to Georgia,42.16538,-70.52338
Humarock BWH,Reef,Reefs,Maine to Georgia,42.16033,-70.52125
Hunting Island Reef,Reef,Reefs,Maine to Georgia,32.21758,-80.34157
Hunting Island Reef - Barge,Reef,Reefs,Maine to Georgia,32.21533,-80.33933
Hunting Island Reef - Landing Craft,Reef,Reefs,Maine to Georgia,32.21867,-80.34162
Hunting Island Reef - Structure,Reef,Reefs,Maine to Georgia,32.21867,-80.34165
Ighlman Island Reef,Reef,Reefs,Maine to Georgia,38.69333,-76.37861
Indian Reef,Reef,Reefs,Maine to Georgia,41.24097,-72.67030
Inner Reef,Reef,Reefs,Maine to Georgia,41.23770,-72.76355
Inner Reef,Reef,Reefs,Maine to Georgia,41.24103,-72.76913
Inside Reef,Reef,Reefs,Maine to Georgia,34.62695,-75.66933
IRV Hurd Reef,Reef,Reefs,Maine to Georgia,39.17066,-74.55932
Isle Of Wight Reef,Reef,Reefs,Maine to Georgia,38.38180,-74.97844
J Drew Messler Reef,Reef,Reefs,Maine to Georgia,39.47891,-74.17267
J Paul Tyndall Reef,Reef,Reefs,Maine to Georgia,34.57305,-76.97167
J Paul Tyndall Reef,Reef,Reefs,Maine to Georgia,34.57417,-76.97500
J Reef,Reef,Reefs,Maine to Georgia,31.59433,-80.79333
J Reef,Reef,Reefs,Maine to Georgia,31.59533,-80.80067
J Reef,Reef,Reefs,Maine to Georgia,31.59600,-80.79750
J Reef,Reef,Reefs,Maine to Georgia,31.59667,-80.79217
J Reef,Reef,Reefs,Maine to Georgia,31.59783,-80.79200
J Reef,Reef,Reefs,Maine to Georgia,31.59873,-80.81295
J Reef,Reef,Reefs,Maine to Georgia,31.59963,-80.81710
J Reef,Reef,Reefs,Maine to Georgia,31.59978,-80.81213
J Reef,Reef,Reefs,Maine to Georgia,31.59982,-80.81637
J Reef,Reef,Reefs,Maine to Georgia,31.59983,-80.80500
J Reef,Reef,Reefs,Maine to Georgia,31.59988,-80.80587
J Reef,Reef,Reefs,Maine to Georgia,31.60060,-80.80492
J Reef,Reef,Reefs,Maine to Georgia,31.60067,-80.79083
J Reef,Reef,Reefs,Maine to Georgia,31.60300,-80.82273
J Reef,Reef,Reefs,Maine to Georgia,31.60433,-80.79467
Jack Clements Reef,Reef,Reefs,Maine to Georgia,39.17683,-74.55682
Jack Clements Reef,Reef,Reefs,Maine to Georgia,39.17832,-74.55332
Jack Spot Reef,Reef,Reefs,Maine to Georgia,38.09044,-74.81212
Jacks Reef,Reef,Reefs,Maine to Georgia,38.09153,-74.74990
Janes Island Reef,Reef,Reefs,Maine to Georgia,37.94992,-75.91660
Jcaa Redbird Reef,Reef,Reefs,Maine to Georgia,39.63011,-74.02521
Jcsa Rbbc Reef,Reef,Reefs,Maine to Georgia,40.02599,-73.98631
Jerrys Reef,Reef,Reefs,Maine to Georgia,34.48281,-76.88593
Jersey Fresh Reef,Reef,Reefs,Maine to Georgia,39.26982,-74.26316
Jim Caudle Artificial Reef 1,Reef,Reefs,Maine to Georgia,33.81495,-78.51077
Jim Ivns Reef,Reef,Reefs,Maine to Georgia,39.24009,-74.36495
Jim Knight Reef,Reef,Reefs,Maine to Georgia,33.86983,-78.16670
Jimmy Leland Reef,Reef,Reefs,Maine to Georgia,32.86407,-79.37467
John Fergone Reef,Reef,Reefs,Maine to Georgia,38.97503,-74.68174
John Knowles Memorial Reef,Reef,Reefs,Maine to Georgia,39.10667,-74.61665
John Sofield Memorial Reef,Reef,Reefs,Maine to Georgia,40.02700,-74.00331
Joseph Doherty Reef,Reef,Reefs,Maine to Georgia,40.05450,-73.99264
Joseph Ertle Reef,Reef,Reefs,Maine to Georgia,40.00717,-74.00664
Joseph J Palladino Reef,Reef,Reefs,Maine to Georgia,39.26205,-74.25558
Josephine Marie Shipwreck,Reef,Reefs,Maine to Georgia,42.18196,-70.22443
Karpowicz Brothers Reef,Reef,Reefs,Maine to Georgia,40.02249,-74.00331
Kayleighs Reef,Reef,Reefs,Maine to Georgia,39.47133,-74.17980
KBY Reef,Reef,Reefs,Maine to Georgia,30.77650,-81.28848
KBY Reef,Reef,Reefs,Maine to Georgia,30.77980,-81.28175
KBY Reef,Reef,Reefs,Maine to Georgia,30.78048,-81.28567
KBY Reef,Reef,Reefs,Maine to Georgia,30.78073,-81.28123
KBY Reef,Reef,Reefs,Maine to Georgia,30.78278,-81.27582
KBY Reef,Reef,Reefs,Maine to Georgia,30.78360,-81.28178
KBY Reef,Reef,Reefs,Maine to Georgia,30.78402,-81.28443
KBY Reef,Reef,Reefs,Maine to Georgia,30.78443,-81.28552
KBY Reef,Reef,Reefs,Maine to Georgia,30.78487,-81.27745
KBY Reef,Reef,Reefs,Maine to Georgia,30.78533,-81.28403
KBY Reef,Reef,Reefs,Maine to Georgia,30.78605,-81.27727
KBY Reef,Reef,Reefs,Maine to Georgia,30.78610,-81.28077
KBY Reef,Reef,Reefs,Maine to Georgia,30.78662,-81.27810
KBY Reef,Reef,Reefs,Maine to Georgia,30.78788,-81.28108
KBY Reef,Reef,Reefs,Maine to Georgia,30.79008,-81.27287
KBY Reef,Reef,Reefs,Maine to Georgia,30.79108,-81.27435
KC Reef,Reef,Reefs,Maine to Georgia,31.83173,-80.77100
KC Reef,Reef,Reefs,Maine to Georgia,31.83618,-80.77162
KC Reef,Reef,Reefs,Maine to Georgia,31.83685,-80.77238
KC Reef,Reef,Reefs,Maine to Georgia,31.84498,-80.77555
KC Reef,Reef,Reefs,Maine to Georgia,31.84683,-80.77583
KC Reef,Reef,Reefs,Maine to Georgia,31.84867,-80.76295
Kellys Reef,Reef,Reefs,Maine to Georgia,38.27681,-75.07532
KEN Hall Memorial Reef,Reef,Reefs,Maine to Georgia,40.03016,-73.98597
Kenneth Truesdale Reef,Reef,Reefs,Maine to Georgia,40.10810,-73.95372
Kiawah Reef,Reef,Reefs,Maine to Georgia,32.48725,-79.99733
Kiawah Reef (4 KI),Reef,Reefs,Maine to Georgia,32.49085,-80.00097
Kiawah Reef (4 KI) - 100' Deck Barge,Reef,Reefs,Maine to Georgia,32.47983,-80.00670
Kiawah Reef (4 KI) - 100' Pusher Tug,Reef,Reefs,Maine to Georgia,32.47952,-80.00622
Kiawah Reef (4 KI) - 110' And 120' Barges,Reef,Reefs,Maine to Georgia,32.47963,-80.00927
Kiawah Reef (4 KI) - 200' Deck Barge,Reef,Reefs,Maine to Georgia,32.47915,-80.00173
Kiawah Reef (4 KI) - 260' Deck Barge,Reef,Reefs,Maine to Georgia,32.49060,-80.00405
Kiawah Reef (4 KI) - 300' Hopper Barge,Reef,Reefs,Maine to Georgia,32.49218,-80.00405
Kiawah Reef (4 KI) - 437' Ship (Robison),Reef,Reefs,Maine to Georgia,32.48785,-80.00123
Kiawah Reef (4 KI) - 62' Lash Barge,Reef,Reefs,Maine to Georgia,32.48598,-80.00437
Kiawah Reef (4 KI) - 90' Tug (Coppedge),Reef,Reefs,Maine to Georgia,32.48097,-80.00502
Kiawah Reef (4 KI) - Automobiles,Reef,Reefs,Maine to Georgia,32.48547,-80.00357
Kiawah Reef (4 KI) - Drydock,Reef,Reefs,Maine to Georgia,32.48097,-80.00670
Kiawah Reef Pontoon,Reef,Reefs,Maine to Georgia,32.48920,-80.00670
Kimberler Reef,Reef,Reefs,Maine to Georgia,41.21067,-72.61923
KTK Reef,Reef,Reefs,Maine to Georgia,31.49192,-80.98918
KTK Reef,Reef,Reefs,Maine to Georgia,31.49270,-81.01070
KTK Reef,Reef,Reefs,Maine to Georgia,31.49307,-81.01990
KTK Reef,Reef,Reefs,Maine to Georgia,31.49730,-80.99357
KTK Reef,Reef,Reefs,Maine to Georgia,31.50182,-81.01893
KTK Reef,Reef,Reefs,Maine to Georgia,31.50733,-81.00517
KTK Reef,Reef,Reefs,Maine to Georgia,31.51147,-81.01958
KTK Reef,Reef,Reefs,Maine to Georgia,31.51197,-81.00883
KTK Reef,Reef,Reefs,Maine to Georgia,31.51320,-81.01958
KTK Reef,Reef,Reefs,Maine to Georgia,31.51385,-80.99357
KTK Reef,Reef,Reefs,Maine to Georgia,31.51768,-81.00220
KTK Reef,Reef,Reefs,Maine to Georgia,31.51910,-81.01438
KTK Reef,Reef,Reefs,Maine to Georgia,31.51940,-81.02270
KTK Reef,Reef,Reefs,Maine to Georgia,31.51978,-81.01920
L Reef,Reef,Reefs,Maine to Georgia,31.74880,-80.59243
